_id,Serial No,Timestamp,Temperature,Humidity,latitude,longitude
2297,1393608812,2014-02-28T23:03:32,24.2,71,13.00361,77.61818
2298,1393609121,2014-02-28T23:08:41,24.2,71,13.00361,77.61818
2299,1393609429,2014-02-28T23:13:49,24.1,71,13.00361,77.61818
2300,1393609735,2014-02-28T23:18:55,24.1,72,13.00361,77.61818
2301,1393609992,2014-02-28T23:23:12,24,72,13.00361,77.61818
2302,1393610299,2014-02-28T23:28:19,24,73,13.00361,77.61818
2303,1393610607,2014-02-28T23:33:27,23.9,73,13.00361,77.61818
2304,1393610914,2014-02-28T23:38:34,23.9,73,13.00361,77.61818
2305,1393611222,2014-02-28T23:43:42,23.8,74,13.00361,77.61818
2306,1393611531,2014-02-28T23:48:51,23.8,74,13.00361,77.61818
2307,1393611838,2014-02-28T23:53:58,23.8,74,13.00361,77.61818
